"SS400_3",,,
"時間","試験力","ストローク","変位計1"
"sec","N","mm","mm"
"5.98","1981.91","0.2973125","0.1141777"
"5.99","1984.922","0.2978125","0.1138763"
"6","1988.689","0.2983125","0.1136246"
"6.01","1991.908","0.2988229","0.1134338"
"6.02","1995.818","0.2993229","0.1134338"
"6.03","1998.949","0.2998333","0.1132317"
"6.04","2002.168","0.3003438","0.1132317"
"6.05","2005.998","0.3008437","0.112999"
"6.06","2009.447","0.3013542","0.112999"
"6.07","2013.262","0.3018542","0.1127968"
"6.08","2016.536","0.3023542","0.112709"
"6.09","2019.445","0.3028437","0.112709"
"6.1","2023.077","0.3033437","0.1127625"
"6.11","2027.106","0.3038437","0.1128693"
"6.12","2030.031","0.3043438","0.1128693"
"6.13","2033.17","0.3048438","0.1129189"
"6.14","2036.794","0.3053437","0.1129189"
"6.15","2040.14","0.3058437","0.1128731"
"6.16","2043.788","0.3063437","0.1127472"
"6.17","2047.038","0.3068438","0.1127472"
"6.18","2050.288","0.3073438","0.112587"
"6.19","2053.452","0.3078437","0.112442"
"6.2","2056.559","0.3083437","0.112442"
"6.21","2059.976","0.3088437","0.1123466"
"6.22","2063.561","0.3093438","0.1123466"
"6.23","2067.073","0.3098541","0.1123123"
"6.24","2070.506","0.3103542","0.1123009"
"6.25","2073.805","0.3108542","0.1123009"
"6.26","2077.587","0.3113542","0.1122932"
"6.27","2080.79","0.3118542","0.1123047"
"6.28","2083.898","0.3123542","0.1123047"
"6.29","2087.681","0.3128437","0.1123848"
"6.3","2091.217","0.3133437","0.1123848"
"6.31","2094.316","0.3138333","0.112545"
"6.32","2097.829","0.3143229","0.1127281"
"6.33","2101.151","0.3148229","0.1127281"
"6.34","2104.274","0.3153229","0.1129036"
"6.35","2107.382","0.3158229","0.1130905"
"6.36","2110.577","0.3163229","0.1130905"
"6.37","2114.065","0.3168229","0.1133194"
"6.38","2117.491","0.3173229","0.1133194"
"6.39","2120.646","0.3178229","0.1135826"
"6.4","2124.349","0.3183229","0.1138077"
"6.41","2127.457","0.3188229","0.1138077"
"6.42","2130.413","0.3193333","0.113945"
"6.43","2133.552","0.3198333","0.1140442"
"6.44","2137.423","0.3203437","0.1140442"
"6.45","2140.935","0.3208438","0.1142082"
"6.46","2144.035","0.3213542","0.1142082"
"6.47","2147.341","0.3218542","0.1145172"
"6.48","2151.044","0.3223646","0.1149406"
"6.49","2154.684","0.3228542","0.1149406"
"6.5","2157.982","0.3233542","0.115345"
"6.51","2160.962","0.3238437","0.1156349"
"6.52","2164.404","0.3243437","0.1156349"
"6.53","2168.012","0.3248333","0.1158409"
"6.54","2171.612","0.3253333","0.1158409"
"6.55","2174.544","0.3258333","0.1160316"
"6.56","2177.628","0.3263333","0.1162567"
"6.57","2180.998","0.3268333","0.1162567"
"6.58","2184.391","0.3273333","0.1165161"
"6.59","2187.737","0.3278333","0.1168175"
"6.6","2191.202","0.3283333","0.1168175"
"6.61","2194.15","0.3288333","0.1171684"
"6.62","2197.544","0.3293333","0.1171684"
"6.63","2200.77","0.3298333","0.117527"
"6.64","2203.965","0.3303438","0.1178207"
"6.65","2207.692","0.3308437","0.1178207"
"6.66","2210.879","0.3313437","0.1179581"
"6.67","2214.384","0.3318437","0.1179543"
"6.68","2217.722","0.3323438","0.1179543"
"6.69","2220.813","0.3328438","0.1178856"
"6.7","2224.517","0.3333437","0.1178856"
"6.71","2228.101","0.3338333","0.1178627"
"6.72","2231.502","0.3343333","0.1179543"
"6.73","2234.817","0.3348229","0.1179543"
"6.74","2237.813","0.3353229","0.1181068"
"6.75","2241.127","0.3358125","0.1182671"
"6.76","2244.29","0.3363125","0.1182671"
"6.77","2247.675","0.3368125","0.1183891"
"6.78","2250.941","0.3373125","0.1183891"
"6.79","2254.232","0.3378229","0.1184845"
"6.8","2257.554","0.3383229","0.1185722"
"6.81","2261.066","0.3388229","0.1185722"
"6.82","2264.174","0.3393229","0.118679"
"6.83","2267.52","0.3398229","0.118679"
"6.84","2270.651","0.3403229","0.1188164"
"6.85","2274.601","0.3408333","0.1189651"
"6.86","2278.233","0.3413438","0.1189651"
"6.87","2281.626","0.3418438","0.1190948"
"6.88","2284.487","0.3423541","0.1191978"
"6.89","2288.016","0.3428542","0.1191978"
"6.9","2291.679","0.3433542","0.1193314"
"6.91","2295.017","0.3438542","0.1193314"
"6.92","2298.482","0.3443542","0.1195221"
"6.93","2301.876","0.3448437","0.1197777"
"6.94","2304.983","0.3453437","0.1197777"
"6.95","2308.257","0.3458437","0.1200371"
"6.96","2311.691","0.3463438","0.1202431"
"6.97","2315.18","0.3468437","0.1202431"
"6.98","2318.549","0.3473437","0.1204033"
"6.99","2321.633","0.3478437","0.1204033"
"7","2324.446","0.3483438","0.1205292"
"7.01","2327.943","0.3488438","0.1206322"
"7.02","2331.432","0.3493437","0.1206322"
"7.03","2334.603","0.3498437","0.1206627"
"7.04","2338.052","0.3503437","0.1206322"
"7.05","2341.318","0.3508438","0.1206322"
"7.06","2344.895","0.3513438","0.1205635"
"7.07","2348.685","0.3518542","0.1205635"
"7.08","2351.809","0.3523542","0.1204567"
"7.09","2354.677","0.3528646","0.1203461"
"7.1","2358.587","0.3533542","0.1203461"
"7.11","2362.283","0.3538541","0.1202583"
"7.12","2365.263","0.3543542","0.1202393"
"7.13","2368.617","0.3548437","0.1202393"
"7.14","2371.248","0.3553333","0.1202812"
"7.15","2374.435","0.3558229","0.1202812"
"7.16","2377.963","0.3563229","0.1203651"
"7.17","2381.317","0.3568229","0.1205025"
"7.18","2384.376","0.3573125","0.1205025"
"7.19","2387.102","0.3578229","0.1206665"
"7.2","2390.655","0.3583229","0.1206665"
"7.21","2393.858","0.3588125","0.1208"
"7.22","2397.267","0.3593125","0.120842"
"7.23","2400.486","0.3598125","0.120842"
"7.24","2403.585","0.3603125","0.1208"
"7.25","2407.122","0.3608229","0.120739"
"7.26","2410.356","0.3613229","0.120739"
"7.27","2414.036","0.3618333","0.1206627"
"7.28","2417.143","0.3623333","0.1206627"
"7.29","2420.433","0.3628438","0.1205673"
"7.3","2423.779","0.3633437","0.1204338"
"7.31","2427.046","0.3638437","0.1204338"
"7.32","2430.439","0.3643542","0.120285"
"7.33","2433.975","0.3648438","0.120163"
"7.34","2436.972","0.3653437","0.120163"
"7.35","2439.952","0.3658437","0.1200676"
"7.36","2443.687","0.3663333","0.1200676"
"7.37","2446.492","0.3668438","0.1199417"
"7.38","2449.552","0.3673438","0.1197548"
"7.39","2452.803","0.3678437","0.1197548"
"7.4","2456.085","0.3683437","0.1195297"
"7.41","2459.733","0.3688437","0.1193199"
"7.42","2462.633","0.3693438","0.1193199"
"7.43","2465.765","0.3698438","0.1191635"
"7.44","2468.968","0.3703437","0.1191635"
"7.45","2472.21","0.3708437","0.1190453"
"7.46","2475.333","0.3713437","0.1189613"
"7.47","2478.663","0.3718438","0.1189613"
"7.48","2481.834","0.3723541","0.1189117"
"7.49","2484.941","0.3728542","0.1188927"
"7.5","2487.802","0.3733542","0.1188927"
"7.51","2491.005","0.3738542","0.1188774"
"7.52","2493.993","0.3743542","0.1188774"
"7.53","2497.546","0.3748542","0.1188316"
"7.54","2500.32","0.3753437","0.1187057"
"7.55","2503.443","0.3758333","0.1187057"
"7.56","2506.789","0.3763333","0.1184349"
"7.57","2510.317","0.3768229","0.1184349"
"7.58","2513.043","0.3773229","0.1180687"
"7.59","2515.634","0.3778229","0.1177101"
"7.6","2518.741","0.3783229","0.1177101"
"7.61","2521.467","0.3788229","0.1174431"
"7.62","2524.511","0.3793229","0.1172638"
"7.63","2528.016","0.3798229","0.1172638"
"7.64","2530.909","0.3803125","0.1170921"
"7.65","2534.087","0.3808125","0.1170921"
"7.66","2537.004","0.3813125","0.1168823"
"7.67","2540.08","0.3818229","0.1166153"
"7.68","2543.259","0.3823229","0.1166153"
"7.69","2546.581","0.3828333","0.1163368"
"7.7","2549.426","0.3833438","0.1160927"
"7.71","2552.676","0.3838437","0.1160927"
"7.72","2556.054","0.3843437","0.1159019"
"7.73","2558.899","0.3848542","0.1159019"
"7.74","2561.808","0.3853438","0.1157379"
"7.75","2565.122","0.3858438","0.1155357"
"7.76","2568.515","0.3863437","0.1155357"
"7.77","2571.599","0.3868333","0.1152802"
"7.78","2574.746","0.3873333","0.1150169"
"7.79","2577.822","0.3878333","0.1150169"
"7.8","2580.627","0.3883333","0.1147652"
"7.81","2583.528","0.3888333","0.1147652"
"7.82","2586.913","0.3893333","0.1144943"
"7.83","2590.084","0.3898333","0.1142159"
"7.84","2593.064","0.3903333","0.1142159"
"7.85","2596.164","0.3908333","0.1140251"
"7.86","2599.343","0.3913333","0.113987"
"7.87","2602.363","0.3918333","0.113987"
"7.88","2604.914","0.3923333","0.1140442"
"7.89","2608.125","0.3928438","0.1140442"
"7.9","2611.534","0.3933437","0.1140671"
"7.91","2614.943","0.3938437","0.1140671"
"7.92","2618.416","0.3943437","0.1139641"
"7.93","2621.214","0.3948542","0.1137695"
"7.94","2624.329","0.3953542","0.1137695"
"7.95","2627.794","0.3958437","0.1135902"
"7.96","2631.195","0.3963437","0.1135139"
"7.97","2633.993","0.3968333","0.1135139"
"7.98","2636.774","0.3973229","0.1135406"
"7.99","2640.2","0.3978229","0.1135406"
"8","2643.387","0.3983125","0.1136093"
"8.01","2646.732","0.3988125","0.1136436"
"8.02","2649.911","0.3993125","0.1136436"
"8.03","2652.891","0.3998125","0.1136055"
"8.04","2656.078","0.4003125","0.1134949"
"8.05","2659.035","0.4008125","0.1134949"
"8.06","2661.983","0.4013125","0.1133347"
"8.07","2665.154","0.4018229","0.1133347"
"8.08","2668.548","0.4023229","0.1131439"
"8.09","2671.758","0.4028333","0.1129265"
"8.1","2675.033","0.4033333","0.1129265"
"8.11","2678.196","0.4038438","0.1127243"
"8.12","2681.605","0.4043542","0.112587"
"8.13","2684.895","0.4048541","0.112587"
"8.14","2688.162","0.4053542","0.1125641"
"8.15","2691.38","0.4058542","0.1125641"
"8.16","2694.925","0.4063542","0.1126671"
"8.17","2698.223","0.4068542","0.1128349"
"8.18","2701.139","0.4073437","0.1128349"
"8.19","2703.897","0.4078437","0.1130257"
"8.2","2707.386","0.4083437","0.1132431"
"8.21","2710.541","0.4088438","0.1132431"
"8.22","2713.648","0.4093437","0.1135101"
"8.23","2717.042","0.4098437","0.1135101"
"8.24","2720.618","0.4103437","0.1137695"
"8.25","2723.805","0.4108438","0.1139336"
"8.26","2727.222","0.4113438","0.1139336"
"8.27","2730.028","0.4118437","0.1139488"
"8.28","2732.77","0.4123437","0.113903"
"8.29","2736.195","0.4128437","0.113903"
"8.3","2739.398","0.4133438","0.113903"
"8.31","2742.457","0.4138542","0.113903"
"8.32","2745.581","0.4143542","0.114006"
"8.33","2749.308","0.4148542","0.1141396"
"8.34","2752.765","0.4153542","0.1141396"
"8.35","2755.865","0.4158542","0.1141968"
"8.36","2759.011","0.4163541","0.1141243"
"8.37","2762.135","0.4168437","0.1141243"
"8.38","2765.711","0.4173437","0.1139717"
"8.39","2768.819","0.4178333","0.1139717"
"8.4","2771.958","0.4183229","0.1138496"
"8.41","2775.041","0.4188229","0.1138153"
"8.42","2778.077","0.4193125","0.1138153"
"8.43","2781.256","0.4198125","0.1138535"
"8.44","2784.292","0.4203125","0.1138611"
"8.45","2787.725","0.4208125","0.1138611"
"8.46","2791.111","0.4213125","0.113781"
"8.47","2794.083","0.4218125","0.113781"
"8.48","2797.341","0.4223125","0.113636"
"8.49","2800.854","0.4228125","0.1135025"
"8.5","2804.065","0.4233125","0.1135025"
"8.51","2807.458","0.4238229","0.11343"
"8.52","2810.812","0.4243229","0.11343"
"8.53","2813.705","0.4248333","0.11343"
"8.54","2816.852","0.4253438","0.1134605"
"8.55","2820.476","0.4258437","0.1134605"
"8.56","2823.957","0.4263437","0.1134605"
"8.57","2827.303","0.4268437","0.1134033"
"8.58","2830.911","0.4273438","0.1134033"
"8.59","2834.256","0.4278437","0.1133614"
"8.6","2836.927","0.4283437","0.1133614"
"8.61","2840.249","0.4288437","0.1134148"
"8.62","2843.745","0.4293438","0.1135445"
"8.63","2847.068","0.4298438","0.1135445"
"8.64","2849.976","0.4303437","0.1136475"
"8.65","2853.06","0.4308437","0.1135941"
"8.66","2856.366","0.4313437","0.1135941"
"8.67","2859.704","0.4318438","0.1133881"
"8.68","2863.129","0.4323438","0.1133881"
"8.69","2866.348","0.4328437","0.1131096"
"8.7","2869.201","0.4333437","0.1128769"
"8.71","2872.698","0.4338437","0.1128769"
"8.72","2876.107","0.4343542","0.1127243"
"8.73","2879.373","0.4348541","0.1126251"
"8.74","2882.783","0.4353542","0.1126251"
"8.75","2886.232","0.4358646","0.1125336"
"8.76","2889.538","0.4363646","0.1125336"
"8.77","2892.756","0.4368646","0.1124229"
"8.78","2895.888","0.4373541","0.112278"
"8.79","2899.13","0.4378542","0.112278"
"8.8","2902.738","0.4383437","0.112114"
"8.81","2905.973","0.4388333","0.1119919"
"8.82","2909.176","0.4393229","0.1119919"
"8.83","2912.625","0.4398229","0.1119881"
"8.84","2915.883","0.4403229","0.1119881"
"8.85","2918.975","0.4408125","0.1120872"
"8.86","2922.368","0.4413125","0.1121712"
"8.87","2925.483","0.4418229","0.1121712"
"8.88","2928.655","0.4423125","0.1121674"
"8.89","2931.96","0.4428229","0.1121025"
"8.9","2935.624","0.4433229","0.1121025"
"8.91","2938.557","0.4438229","0.1120567"
"8.92","2942.109","0.4443229","0.1120567"
"8.93","2945.773","0.4448333","0.11203"
"8.94","2948.928","0.4453333","0.1119537"
"8.95","2952.345","0.4458438","0.1119537"
"8.96","2955.763","0.4463437","0.1119537"
"8.97","2958.965","0.4468542","0.1117706"
"8.98","2962.311","0.4473542","0.1114845"
"8.99","2965.609","0.4478542","0.1111565"
"9","2968.899","0.4483438","0.1111565"
"9.01","2972.205","0.4488437","0.1108627"
"9.02","2975.631","0.4493437","0.1106834"
"9.03","2979.072","0.4498333","0.1106834"
"9.04","2982.275","0.4503333","0.11063"
"9.05","2985.287","0.4508333","0.11063"
"9.06","2988.426","0.4513437","0.1106682"
"9.07","2992.161","0.4518437","0.1107407"
"9.08","2995.412","0.4523437","0.1107407"
"9.09","2998.765","0.4528438","0.1107712"
"9.1","3001.976","0.4533437","0.1107292"
"9.11","3005.417","0.4538437","0.1107292"
"9.12","3009.129","0.4543437","0.1105995"
"9.13","3012.514","0.4548438","0.1105995"
"9.14","3015.733","0.4553438","0.1104164"
"9.15","3019.087","0.4558437","0.1102409"
"9.16","3022.146","0.4563437","0.1102409"
"9.17","3025.882","0.4568437","0.1102409"
"9.18","3029.116","0.4573438","0.1100426"
"9.19","3032.319","0.4578438","0.1100426"
"9.2","3035.752","0.4583437","0.1096344"
"9.21","3039.408","0.4588437","0.1096344"
"9.22","3042.579","0.4593333","0.1087952"
"9.23","3046.163","0.4598333","0.1074791"
"9.24","3049.715","0.4603229","0.1074791"
"9.25","3053.085","0.4608229","0.105938"
"9.26","3055.994","0.4613229","0.1044884"
"9.27","3059.347","0.4618125","0.1044884"
"9.28","3062.94","0.4623125","0.1033363"
"9.29","3066.142","0.4628229","0.1033363"
"9.3","3069.79","0.4633229","0.10252"
"9.31","3073.39","0.4638229","0.1019554"
"9.32","3076.537","0.4643229","0.1019554"
"9.33","3079.557","0.4648229","0.1015396"
"9.34","3083.579","0.4653229","0.1015396"
"9.35","3086.702","0.4658333","0.1012077"
"9.36","3090.072","0.4663437","0.1009636"
"9.37","3093.259","0.4668438","0.1009636"
"9.38","3096.787","0.4673541","0.1008301"
"9.39","3100.395","0.4678542","0.1007805"
"9.4","3103.844","0.4683646","0.1007805"
"9.41","3107.428","0.4688542","0.1007729"
"9.42","3111.052","0.4693542","0.1007729"
"9.43","3114.208","0.4698437","0.1007996"
"9.44","3117.22","0.4703437","0.1008835"
"9.45","3121.074","0.4708437","0.1008835"
"9.46","3124.476","0.4713438","0.1010094"
"9.47","3127.567","0.4718437","0.1011124"
"9.48","3130.555","0.4723437","0.1011124"
"9.49","3134.028","0.4728437","0.1011314"
"9.5","3137.588","0.4733438","0.1011314"
"9.51","3141.173","0.4738438","0.1011124"
"9.52","3144.638","0.4743437","0.1011314"
"9.53","3147.681","0.4748437","0.1011314"
"9.54","3151.639","0.4753437","0.101223"
"9.55","3155.263","0.4758438","0.1013565"
"9.56","3158.426","0.4763542","0.1013565"
"9.57","3161.955","0.4768542","0.1015129"
"9.58","3165.333","0.4773542","0.1015129"
"9.59","3168.543","0.4778542","0.1016846"
"9.6","3172.429","0.4783542","0.1018219"
"9.61","3176.014","0.4788541","0.1018219"
"9.62","3179.423","0.4793437","0.1019325"
"9.63","3182.689","0.4798437","0.1020279"
"9.64","3186.131","0.4803333","0.1020279"
"9.65","3189.588","0.4808229","0.10215"
"9.66","3192.965","0.4813229","0.10215"
"9.67","3195.914","0.4818125","0.1022987"
"9.68","3199.275","0.4823125","0.1024895"
"9.69","3203.034","0.4828125","0.1024895"
"9.7","3206.372","0.4833125","0.1026955"
"9.71","3209.71","0.4838125","0.1028709"
"9.72","3213.04","0.4843125","0.1028709"
"9.73","3216.561","0.4848125","0.102951"
"9.74","3220.2","0.4853125","0.102951"
"9.75","3223.745","0.4858229","0.102951"
"9.76","3227.115","0.4863229","0.1029472"
"9.77","3230.572","0.4868333","0.1029472"
"9.78","3234.18","0.4873333","0.1030045"
"9.79","3238.05","0.4878438","0.1030045"
"9.8","3241.611","0.4883437","0.1031265"
"9.81","3245.29","0.4888437","0.1032753"
"9.82","3248.477","0.4893437","0.1032753"
"9.83","3251.839","0.4898438","0.1034012"
"9.84","3255.216","0.4903437","0.1035042"
"9.85","3258.912","0.4908437","0.1035042"
"9.86","3262.281","0.4913333","0.1035805"
"9.87","3265.746","0.4918333","0.1035805"
"9.88","3269.045","0.4923333","0.1036758"
"9.89","3272.756","0.4928437","0.1038246"
"9.9","3276.451","0.4933437","0.1038246"
"9.91","3279.98","0.4938437","0.1040344"
"9.92","3283.485","0.4943438","0.1042328"
"9.93","3287.029","0.4948438","0.1042328"
"9.94","3290.049","0.4953437","0.1042328"
"9.95","3293.586","0.4958437","0.1043663"
"9.96","3297.25","0.4963437","0.104393"
"9.97","3300.587","0.4968438","0.1043625"
"9.98","3304.124","0.4973541","0.1043625"
"9.99","3307.581","0.4978542","0.104351"
"10","3310.911","0.4983542","0.1043892"
"10.01","3314.336","0.4988542","0.1043892"
"10.02","3318.23","0.4993542","0.1044426"
"10.03","3321.385","0.4998541","0.1044426"
"10.04","3324.572","0.5003437","0.1044731"
"10.05","3328.403","0.5008438","0.1044846"
"10.06","3331.987","0.5013334","0.1044846"
"10.07","3335.516","0.5018333","0.1045189"
"10.08","3339.235","0.5023229","0.1046371"
"10.09","3342.446","0.5028229","0.1046371"
"10.1","3346.141","0.5033229","0.1046371"
"10.11","3349.471","0.5038229","0.1048393"
"10.12","3352.849","0.5043229","0.1050987"
"10.13","3356.187","0.5048229","0.105381"
"10.14","3359.723","0.5053229","0.105381"
"10.15","3363.069","0.5058229","0.1056175"
"10.16","3366.439","0.5063229","0.1057625"
"10.17","3369.896","0.5068229","0.1057625"
"10.18","3373.392","0.5073333","0.1058044"
"10.19","3376.881","0.5078333","0.1057816"
"10.2","3380.418","0.5083438","0.1057816"
"10.21","3384.177","0.5088542","0.1057396"
"10.22","3387.761","0.5093542","0.1057205"
"10.23","3391.417","0.5098541","0.1057205"
"10.24","3395.001","0.5103542","0.1057625"
"10.25","3398.673","0.5108542","0.1057625"
"10.26","3401.891","0.5113437","0.1058769"
"10.27","3405.38","0.5118437","0.1060638"
"10.28","3409.179","0.5123333","0.1060638"
"10.29","3412.159","0.5128334","0.1062927"
"10.3","3415.608","0.5133333","0.1065025"
"10.31","3419.01","0.5138333","0.1065025"
"10.32","3422.522","0.5143333","0.1066475"
"10.33","3426.027","0.5148333","0.1066475"
"10.34","3429.333","0.5153334","0.106739"
"10.35","3433.212","0.5158333","0.1068344"
"10.36","3436.883","0.5163333","0.1069565"
"10.37","3440.102","0.5168333","0.1069565"
"10.38","3443.845","0.5173333","0.1069565"
"10.39","3447.604","0.5178437","0.1070671"
"10.4","3451.101","0.5183437","0.1071358"
"10.41","3454.749","0.5188438","0.1071358"
"10.42","3458.15","0.5193437","0.1071625"
"10.43","3461.051","0.5198438","0.1071739"
"10.44","3464.794","0.5203437","0.1071739"
"10.45","3468.712","0.5208437","0.1071625"
"10.46","3472.328","0.5213438","0.1071625"
"10.47","3475.952","0.5218333","0.1071091"
"10.48","3479.115","0.5223229","0.1070251"
"10.49","3482.207","0.5228125","0.1070251"
"10.5","3485.791","0.5233125","0.1069717"
"10.51","3489.272","0.5238125","0.107029"
"10.52","3492.427","0.5243125","0.107029"
"10.53","3495.813","0.5248125","0.1072197"
"10.54","3499.81","0.5253125","0.1072197"
"10.55","3503.164","0.5258229","0.1074753"
"10.56","3506.748","0.5263229","0.1077194"
"10.57","3510.189","0.5268229","0.1079826"
"10.58","3513.845","0.5273229","0.1079826"
"10.59","3517.731","0.5278333","0.1084328"
"10.6","3521.403","0.5283333","0.1084328"
"10.61","3524.407","0.5288438","0.1092491"
